Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,My_L1   ,Mz_L1   ,Fx_Real,Fy_Real,Fx_Brush,Fy_Brush
4.75,0,-8.100000381,0,1.28E-06,1821.015991,4000,-5.356713772,-5.313038349,2.593709946,0.00000246,3503.600098,0.015437,-5895.4
4.775,0,-8.090000153,0,1.28E-06,1821.005371,4000,-5.356682777,-5.313054562,2.575015068,0.00000246,3503.430908,0.015418,-5813.1
4.8,0,-8.079999924,0,1.28E-06,1820.994751,4000,-5.356651306,-5.313070774,2.556319952,0.00000247,3503.261963,0.015399,-5725.8
4.825,0,-8.069999695,0,1.28E-06,1820.984253,4000,-5.356619835,-5.313086987,2.537625074,0.00000247,3503.093018,0.01538,-5633.1
4.85,0,-8.06000042,0,1.29E-06,1820.973633,4000,-5.356588364,-5.313103199,2.518929958,0.00000247,3502.924072,0.015361,-5534.4
4.875,0,-8.050000191,0,1.29E-06,1820.963013,4000,-5.356556892,-5.313119411,2.500235081,0.00000248,3502.754883,0.015342,-5429.2
4.9,0,-8.039999962,0,1.29E-06,1820.952393,4000,-5.356525421,-5.313135624,2.481539965,0.00000248,3502.585938,0.015323,-5316.7
4.925,0,-8.029999733,0,1.29E-06,1820.941772,4000,-5.356494427,-5.31315136,2.462845087,0.00000248,3502.416992,0.015304,-5196.4
4.95,0,-8.040000458,0,1.29E-06,1820.931152,4000,-5.356462955,-5.313167572,2.444149971,0.00000249,3502.248047,0.015285,-5067.3
4.975,0,-8.010000229,0,1.29E-06,1820.920654,4000,-5.356431484,-5.313183784,2.425455093,0.00000249,3502.079102,0.015266,-4928.6
5,0,-8,0,1.30E-06,1820.910034,4000,-5.356400013,-5.313199997,2.406759977,0.00000249,3501.909912,0.015247,-4779.1
5.025,0,-7.989999771,0,1.30E-06,1820.85144,4000,-5.356227398,-5.313215733,2.385287046,0.0000025,3501.604248,0.015228,-4617.8
5.05,0,-7.980000019,0,1.30E-06,1820.792847,4000,-5.35605526,-5.313231945,2.363814116,0.0000025,3501.29834,0.015209,-4443.2
5.075,0,-7.96999979,0,1.30E-06,1820.734253,4000,-5.355882645,-5.313247681,2.342340946,0.0000025,3500.992676,0.01519,-4253.7
5.1,0,-7.960000038,0,1.30E-06,1820.675659,4000,-5.355710506,-5.313263893,2.320868015,0.00000251,3500.686768,0.015171,-4047.7
5.125,0,-7.949999809,0,1.30E-06,1820.616943,4000,-5.355537891,-5.313279629,2.299395084,0.00000251,3500.381104,0.015152,-3823
5.15,0,-7.940000057,0,1.31E-06,1820.55835,4000,-5.355365753,-5.313295841,2.277921915,0.00000251,3500.075195,0.015133,-3577.3
5.175,0,-7.929999828,0,1.31E-06,1820.499756,4000,-5.355193138,-5.313311577,2.256448984,0.00000252,3499.769287,0.015114,-3307.9
5.2,0,-7.940000076,0,1.31E-06,1820.441162,4000,-5.355021,-5.313327312,2.234976053,0.00000252,3499.463623,0.015095,-3011.7
5.225,0,-7.909999847,0,1.31E-06,1820.382568,4000,-5.354848385,-5.313343525,2.213503122,0.00000252,3499.157715,0.015076,-2685
5.25,0,-7.900000095,0,1.31E-06,1820.323975,4000,-5.35467577,-5.313359261,2.192029953,0.00000253,3498.852051,0.015057,-2323.8
5.275,0,-7.889999866,0,1.31E-06,1820.265381,4000,-5.354503632,-5.313374996,2.170557022,0.00000253,3498.546143,0.015038,-1923.3
5.3,0,-7.880000114,0,1.32E-06,1820.206787,4000,-5.354331017,-5.313390732,2.149084091,0.00000253,3498.240479,0.015019,-1478.1
5.325,0,-7.869999886,0,1.32E-06,1820.148193,4000,-5.354158878,-5.313406467,2.127610922,0.00000254,3497.93457,0.015,-982.13
5.35,0,-7.860000134,0,1.32E-06,1820.0896,4000,-5.353986263,-5.31342268,2.106137991,0.00000254,3497.628906,0.014981,-428.46
5.375,0,-7.849999905,0,1.32E-06,1820.031006,4000,-5.353814125,-5.313438416,2.08466506,0.00000255,3497.322998,0.014962,3308
5.4,0,-7.840000153,0,1.32E-06,1819.972412,4000,-5.35364151,-5.313454151,2.063191891,0.00000255,3497.01709,0.014943,3874.3
5.425,0,-7.829999924,0,1.32E-06,1819.913818,4000,-5.353469372,-5.31346941,2.04171896,0.00000255,3496.711426,0.014924,4381.5
5.45,0,-7.840000172,0,1.33E-06,1819.855225,4000,-5.353296757,-5.313485146,2.020246029,0.00000256,3496.405518,0.014905,4836.5
5.475,0,-7.809999943,0,1.33E-06,1819.796631,4000,-5.353124619,-5.313500881,1.998772979,0.00000256,3496.099854,0.014886,5245.6
5.5,0,-7.800000191,0,1.33E-06,1819.738037,4000,-5.352952003,-5.313516617,1.977300048,0.00000256,3495.793945,0.014867,5614.4
5.525,0,-7.789999962,0,1.33E-06,1819.679443,4000,-5.352779388,-5.313532352,1.955826998,0.00000257,3495.488281,0.014848,5947.7
5.55,0,-7.78000021,0,1.33E-06,1819.62085,4000,-5.35260725,-5.313548088,1.934353948,0.00000257,3495.182373,0.014829,6249.8
5.575,0,-7.769999981,0,1.33E-06,1819.562256,4000,-5.352434635,-5.313563347,1.912881017,0.00000257,3494.876709,0.01481,6524.4
5.6,0,-7.760000229,0,1.34E-06,1819.50354,4000,-5.352262497,-5.313579082,1.891407967,0.00000258,3494.570801,0.014791,6774.7
5.625,0,-7.75,0,1.34E-06,1819.444946,4000,-5.352089882,-5.313594818,1.869935036,0.00000258,3494.264893,0.014772,7003.5
5.65,0,-7.739999771,0,1.34E-06,1819.386353,4000,-5.351917744,-5.313610077,1.848461986,0.00000258,3493.959229,0.014753,7213.2
5.675,0,-7.730000019,0,1.34E-06,1819.327759,4000,-5.351745129,-5.313625813,1.826989055,0.00000259,3493.65332,0.014734,7405.8
5.7,0,-7.71999979,0,1.34E-06,1819.269165,4000,-5.35157299,-5.313641071,1.805516005,0.00000259,3493.347656,0.014715,7583.3
5.725,0,-7.710000038,0,1.34E-06,1819.210571,4000,-5.351400375,-5.313656807,1.784042954,0.0000026,3493.041748,0.014696,7747.3
5.75,0,-7.699999809,0,1.35E-06,1819.151978,4000,-5.351228237,-5.313672066,1.762570024,0.0000026,3492.736084,0.014677,7899
5.775,0,-7.690000057,0,1.35E-06,1819.093384,4000,-5.351055622,-5.313687325,1.741096973,0.0000026,3492.430176,0.014658,8039.9
5.8,0,-7.679999828,0,1.35E-06,1819.03479,4000,-5.350883007,-5.31370306,1.719624043,0.00000261,3492.124512,0.014639,8170.8
5.825,0,-7.670000076,0,1.35E-06,1818.976196,4000,-5.350710869,-5.313718319,1.698150992,0.00000261,3491.818604,0.01462,8292.9
5.85,0,-7.659999847,0,1.35E-06,1818.917603,4000,-5.350538254,-5.313733578,1.676678061,0.00000261,3491.512695,0.014601,8406.9
5.875,0,-7.650000095,0,1.35E-06,1818.859009,4000,-5.350366116,-5.313748837,1.655205011,0.00000262,3491.207031,0.014582,8513.5
5.9,0,-7.639999866,0,1.36E-06,1818.800415,4000,-5.350193501,-5.313764572,1.633731961,0.00000262,3490.901123,0.014563,8613.5
5.925,0,-7.630000114,0,1.36E-06,1818.741821,4000,-5.350021362,-5.313779831,1.61225903,0.00000263,3490.595459,0.014544,8707.4
5.95,0,-7.619999886,0,1.36E-06,1818.683228,4000,-5.349848747,-5.31379509,1.59078598,0.00000263,3490.289551,0.014525,8795.8
5.975,0,-7.610000134,0,1.36E-06,1818.624634,4000,-5.349676609,-5.313810349,1.569313049,0.00000263,3489.983887,0.014506,8879
6,0,-7.599999905,0,1.36E-06,1818.56604,4000,-5.349503994,-5.313825607,1.547839999,0.00000264,3489.677979,0.014487,8957.6
6.025,0,-7.590000153,0,1.36E-06,1818.507446,4000,-5.349331379,-5.313840866,1.526366949,0.00000264,3489.372314,0.014468,9032
6.05,0,-7.579999924,0,1.37E-06,1818.448853,4000,-5.349159241,-5.313856125,1.504894018,0.00000264,3489.066406,0.014449,9102.3
6.075,0,-7.570000172,0,1.37E-06,1818.390259,4000,-5.348986626,-5.313871384,1.483420968,0.00000265,3488.760498,0.01443,9169
6.1,0,-7.559999943,0,1.37E-06,1818.331543,4000,-5.348814487,-5.313886166,1.461948037,0.00000265,3488.454834,0.014411,9232.4
6.125,0,-7.550000191,0,1.37E-06,1818.272949,4000,-5.348641872,-5.313901424,1.440474987,0.00000266,3488.148926,0.014392,9292.7
6.15,0,-7.539999962,0,1.37E-06,1818.214355,4000,-5.348469734,-5.313916683,1.419002056,0.00000266,3487.843262,0.014373,9350
6.175,0,-7.53000021,0,1.38E-06,1818.155762,4000,-5.348297119,-5.313931942,1.397529006,0.00000266,3487.537354,0.014354,9404.7
6.2,0,-7.519999981,0,1.38E-06,1818.097168,4000,-5.348124981,-5.313946724,1.376055956,0.00000267,3487.231689,0.014335,9456.9
6.225,0,-7.510000229,0,1.38E-06,1818.038574,4000,-5.347952366,-5.313961983,1.354583025,0.00000267,3486.925781,0.014316,9506.8
6.25,0,-7.5,0,1.38E-06,1817.97998,4000,-5.347780228,-5.313976765,1.333109975,0.00000267,3486.620117,0.014297,9554.5
6.275,0,-7.489999771,0,1.38E-06,1817.855225,4000,-5.347413063,-5.313992023,1.308460951,0.00000268,3486.131836,0.014278,9600.2
6.3,0,-7.480000019,0,1.38E-06,1817.730347,4000,-5.347045898,-5.314007282,1.283812046,0.00000268,3485.643555,0.014259,9644
6.325,0,-7.46999979,0,1.39E-06,1817.605591,4000,-5.346679211,-5.314022064,1.259163022,0.00000269,3485.155518,0.01424,9686
6.35,0,-7.460000038,0,1.39E-06,1817.480835,4000,-5.346312046,-5.314036846,1.234513998,0.00000269,3484.667236,0.014221,9726.4
6.375,0,-7.449999809,0,1.39E-06,1817.355957,4000,-5.345944881,-5.314052105,1.209864974,0.00000269,3484.178955,0.014202,9765.3
6.4,0,-7.440000057,0,1.39E-06,1817.231201,4000,-5.345578194,-5.314066887,1.18521595,0.0000027,3483.690918,0.014183,9802.7
6.425,0,-7.429999828,0,1.39E-06,1817.106445,4000,-5.345211029,-5.314081669,1.160567045,0.0000027,3483.202637,0.014164,9838.7
6.45,0,-7.440000076,0,1.40E-06,1816.981567,4000,-5.344843864,-5.314096928,1.135918021,0.0000027,3482.714355,0.014145,9873.5
6.475,0,-7.409999847,0,1.40E-06,1816.856812,4000,-5.344477177,-5.31411171,1.111268997,0.00000271,3482.226318,0.014126,9907
6.5,0,-7.400000095,0,1.40E-06,1816.732056,4000,-5.344110012,-5.314126492,1.086619973,0.00000271,3481.738037,0.014107,9939.4
6.525,0,-7.389999866,0,1.40E-06,1816.607178,4000,-5.343742847,-5.314141274,1.061970949,0.00000272,3481.249756,0.014088,9970.8
6.55,0,-7.380000114,0,1.40E-06,1816.482422,4000,-5.34337616,-5.314156055,1.037322044,0.00000272,3480.761719,0.014069,10001
6.575,0,-7.369999886,0,1.41E-06,1816.357544,4000,-5.343008995,-5.314170837,1.01267302,0.00000272,3480.273438,0.01405,10030
6.6,0,-7.360000134,0,1.41E-06,1816.232788,4000,-5.34264183,-5.314185619,0.988023996,0.00000273,3479.785156,0.014031,10059
6.625,0,-7.349999905,0,1.41E-06,1816.108032,4000,-5.342275143,-5.314200401,0.963375032,0.00000273,3479.297119,0.014012,10087
6.65,0,-7.340000153,0,1.41E-06,1815.983154,4000,-5.341907978,-5.314215183,0.938726008,0.00000274,3478.808838,0.013993,10113
6.675,0,-7.329999924,0,1.41E-06,1815.858398,4000,-5.341540813,-5.314229965,0.914076984,0.00000274,3478.320557,0.013974,10139
6.7,0,-7.340000172,0,1.42E-06,1815.733643,4000,-5.341174126,-5.314244747,0.88942802,0.00000274,3477.83252,0.013955,10165
6.725,0,-7.309999943,0,1.42E-06,1815.608765,4000,-5.340806961,-5.314259052,0.864778996,0.00000275,3477.344238,0.013936,10189
6.75,0,-7.300000191,0,1.42E-06,1815.484009,4000,-5.340439796,-5.314273834,0.840130031,0.00000275,3476.855957,0.013917,10213
6.775,0,-7.289999962,0,1.42E-06,1815.359253,4000,-5.340073109,-5.314288616,0.815481007,0.00000275,3476.36792,0.013898,10237
6.8,0,-7.28000021,0,1.42E-06,1815.234375,4000,-5.339705944,-5.314303398,0.790831983,0.00000276,3475.879639,0.013879,10259
6.825,0,-7.269999981,0,1.43E-06,1815.109619,4000,-5.339338779,-5.314317703,0.766183019,0.00000276,3475.391357,0.01386,10282
6.85,0,-7.260000229,0,1.43E-06,1814.984741,4000,-5.338972092,-5.314332485,0.741533995,0.00000277,3474.90332,0.013841,10303
6.875,0,-7.25,0,1.43E-06,1814.859985,4000,-5.338604927,-5.31434679,0.71688503,0.00000277,3474.415039,0.013822,10325
6.9,0,-7.239999771,0,1.43E-06,1814.735229,4000,-5.338237762,-5.314361572,0.692236006,0.00000277,3473.926758,0.013803,10345
6.925,0,-7.230000019,0,1.44E-06,1814.610352,4000,-5.337871075,-5.314375877,0.667586982,0.00000278,3473.438721,0.013784,10365
6.95,0,-7.21999979,0,1.44E-06,1814.485596,4000,-5.33750391,-5.314390659,0.642938018,0.00000278,3472.950439,0.013765,10385
6.975,0,-7.210000038,0,1.44E-06,1814.36084,4000,-5.337137222,-5.314404964,0.618288994,0.00000279,3472.462158,0.013746,10405
7,0,-7.199999809,0,1.44E-06,1814.235962,4000,-5.336770058,-5.31441927,0.593640029,0.00000279,3471.974121,0.013727,10424
7.025,0,-7.190000057,0,1.44E-06,1814.111206,4000,-5.336402893,-5.314433575,0.568991005,0.00000279,3471.48584,0.013708,10442
7.05,0,-7.179999828,0,1.45E-06,1813.98645,4000,-5.336036205,-5.314448357,0.544341981,0.0000028,3470.997559,0.013689,10461
7.075,0,-7.170000076,0,1.45E-06,1813.861572,4000,-5.335669041,-5.314462662,0.519693017,0.0000028,3470.509521,0.01367,10479
7.1,0,-7.159999847,0,1.45E-06,1813.736816,4000,-5.335301876,-5.314476967,0.495043993,0.00000281,3470.02124,0.013651,10496
7.125,0,-7.150000095,0,1.45E-06,1813.612061,4000,-5.334935188,-5.314491272,0.470394999,0.00000281,3469.532959,0.013632,10514
7.15,0,-7.139999866,0,1.46E-06,1813.487183,4000,-5.334568024,-5.314505577,0.445746005,0.00000281,3469.044922,0.013613,10531
7.175,0,-7.130000114,0,1.46E-06,1813.362427,4000,-5.334200859,-5.314519882,0.42109701,0.00000282,3468.556641,0.013594,10547
7.2,0,-7.119999886,0,1.46E-06,1813.237549,4000,-5.333834171,-5.314534187,0.396448016,0.00000282,3468.068359,0.013575,10564
7.225,0,-7.110000134,0,1.46E-06,1813.112793,4000,-5.333467007,-5.314548492,0.371798992,0.00000283,3467.580078,0.013556,10580
7.25,0,-7.099999905,0,1.46E-06,1812.988037,4000,-5.333099842,-5.314562798,0.347149998,0.00000283,3467.092041,0.013537,10596
7.275,0,-7.090000153,0,1.47E-06,1812.863159,4000,-5.332733154,-5.314577103,0.322501004,0.00000283,3466.60376,0.013518,10612
7.3,0,-7.079999924,0,1.47E-06,1812.738403,4000,-5.33236599,-5.314591408,0.29785201,0.00000284,3466.115479,0.013499,10628
7.325,0,-7.070000172,0,1.47E-06,1812.613647,4000,-5.331998825,-5.314605713,0.273203015,0.00000284,3465.627441,0.01348,10643
7.35,0,-7.059999943,0,1.47E-06,1812.48877,4000,-5.331632137,-5.314619541,0.248554006,0.00000285,3465.13916,0.013461,10658
7.375,0,-7.050000191,0,1.48E-06,1812.364014,4000,-5.331264973,-5.314633846,0.223904997,0.00000285,3464.650879,0.013442,10673
7.4,0,-7.039999962,0,1.48E-06,1812.239258,4000,-5.330897808,-5.314648151,0.199256003,0.00000285,3464.162842,0.013423,10688
7.425,0,-7.03000021,0,1.48E-06,1812.11438,4000,-5.33053112,-5.31466198,0.174607009,0.00000286,3463.674561,0.013404,10703
7.45,0,-7.019999981,0,1.48E-06,1811.989624,4000,-5.330163956,-5.314676285,0.149958,0.00000286,3463.186279,0.013385,10718
7.475,0,-7.010000229,0,1.49E-06,1811.864746,4000,-5.329796791,-5.314690113,0.125309005,0.00000287,3462.698242,0.013366,10732
7.5,0,-7,0,1.49E-06,1811.73999,4000,-5.329430103,-5.314704418,0.100660004,0.00000287,3462.209961,0.013347,10746
7.525,0,-6.989999771,0,1.49E-06,1811.524658,4000,-5.328796387,-5.314718246,0.072449803,0.00000288,3461.480469,0.013328,10760
7.55,0,-6.980000019,0,1.49E-06,1811.309204,4000,-5.32816267,-5.314732552,0.044239603,0.00000288,3460.750732,0.013309,10775
7.575,0,-6.96999979,0,1.49E-06,1811.09375,4000,-5.32752943,-5.31474638,0.016029404,0.00000288,3460.02124,0.01329,10789
7.6,0,-6.960000038,0,1.50E-06,1810.878418,4000,-5.326895714,-5.314760208,-0.012180796,0.00000289,3459.291504,0.013271,10803
7.625,0,-6.949999809,0,1.50E-06,1810.662964,4000,-5.326261997,-5.314774513,-0.040390994,0.00000289,3458.562012,0.013252,10816
7.65,0,-6.940000057,0,1.50E-06,1810.447632,4000,-5.325628281,-5.314788342,-0.068601198,0.0000029,3457.83252,0.013233,10830
7.675,0,-6.929999828,0,1.50E-06,1810.232178,4000,-5.324994564,-5.31480217,-0.096811399,0.0000029,3457.102783,0.013214,10844
7.7,0,-6.940000076,0,1.51E-06,1810.016846,4000,-5.324361324,-5.314815998,-0.125021592,0.0000029,3456.373291,0.013195,10857
7.725,0,-6.909999847,0,1.51E-06,1809.801392,4000,-5.323727608,-5.314829826,-0.1532318,0.00000291,3455.643555,0.013176,10871
7.75,0,-6.900000095,0,1.51E-06,1809.58606,4000,-5.323093891,-5.314843655,-0.181441993,0.00000291,3454.914063,0.013157,10885
7.775,0,-6.889999866,0,1.51E-06,1809.370605,4000,-5.322460175,-5.314857483,-0.2096522,0.00000292,3454.184326,0.013138,10898
7.8,0,-6.880000114,0,1.52E-06,1809.155151,4000,-5.321826935,-5.314871311,-0.237862393,0.00000292,3453.454834,0.013119,10912
7.825,0,-6.869999886,0,1.52E-06,1808.939819,4000,-5.321193218,-5.314885139,-0.266072601,0.00000292,3452.725098,0.0131,10925
7.85,0,-6.860000134,0,1.52E-06,1808.724365,4000,-5.320559502,-5.314898968,-0.294282794,0.00000293,3451.995605,0.013081,10939
7.875,0,-6.849999905,0,1.52E-06,1808.509033,4000,-5.319925785,-5.314912796,-0.322492987,0.00000293,3451.266113,0.013062,10952
7.9,0,-6.840000153,0,1.52E-06,1808.293579,4000,-5.319292545,-5.314926624,-0.35070321,0.00000294,3450.536377,0.013043,10966
7.925,0,-6.829999924,0,1.53E-06,1808.078247,4000,-5.318658829,-5.314940453,-0.378913403,0.00000294,3449.806885,0.013024,10979
7.95,0,-6.840000172,0,1.53E-06,1807.862793,4000,-5.318025112,-5.314953804,-0.407123595,0.00000295,3449.077148,0.013005,10993
7.975,0,-6.809999943,0,1.53E-06,1807.647461,4000,-5.317391396,-5.314967632,-0.435333788,0.00000295,3448.347656,0.012986,11006
8,0,-6.800000191,0,1.53E-06,1807.432007,4000,-5.316758156,-5.314981461,-0.463543981,0.00000295,3447.61792,0.012967,11020
8.025,0,-6.789999962,0,1.54E-06,1807.216553,4000,-5.316124439,-5.314994812,-0.491754204,0.00000296,3446.888428,0.012948,11034
8.05,0,-6.78000021,0,1.54E-06,1807.001221,4000,-5.315490723,-5.31500864,-0.519964397,0.00000296,3446.158691,0.012929,11047
8.075,0,-6.769999981,0,1.54E-06,1806.785767,4000,-5.314857006,-5.315021992,-0.54817462,0.00000297,3445.429199,0.01291,11061
8.1,0,-6.760000229,0,1.54E-06,1806.570435,4000,-5.314223766,-5.31503582,-0.576384783,0.00000297,3444.699707,0.012891,11075
8.125,0,-6.75,0,1.55E-06,1806.35498,4000,-5.31359005,-5.315049171,-0.604595006,0.00000297,3443.969971,0.012872,11089
8.15,0,-6.739999771,0,1.55E-06,1806.139648,4000,-5.312956333,-5.315063,-0.632805169,0.00000298,3443.240479,0.012853,11103
8.175,0,-6.730000019,0,1.55E-06,1805.924194,4000,-5.312322617,-5.315076351,-0.661015391,0.00000298,3442.510742,0.012834,11118
8.2,0,-6.71999979,0,1.55E-06,1805.70874,4000,-5.311689377,-5.315089703,-0.689225614,0.00000299,3441.78125,0.012815,11132
8.225,0,-6.710000038,0,1.56E-06,1805.493408,4000,-5.31105566,-5.315103531,-0.717435777,0.00000299,3441.051514,0.012796,11146
8.25,0,-6.699999809,0,1.56E-06,1805.277954,4000,-5.310421944,-5.315116882,-0.745646,0.000003,3440.322021,0.012777,11161
8.275,0,-6.690000057,0,1.56E-06,1805.062622,4000,-5.309788227,-5.315130234,-0.773856223,0.000003,3439.592285,0.012758,11176
8.3,0,-6.679999828,0,1.56E-06,1804.847168,4000,-5.309154987,-5.315143585,-0.802066386,0.000003,3438.862793,0.012739,11191
8.325,0,-6.670000076,0,1.57E-06,1804.631836,4000,-5.308521271,-5.315156937,-0.830276608,0.00000301,3438.133301,0.01272,11206
8.35,0,-6.659999847,0,1.57E-06,1804.416382,4000,-5.307887554,-5.315170288,-0.858486772,0.00000301,3437.403564,0.012701,11221
8.375,0,-6.650000095,0,1.57E-06,1804.20105,4000,-5.307253838,-5.31518364,-0.886696994,0.00000302,3436.674072,0.012682,11237
8.4,0,-6.639999866,0,1.57E-06,1803.985596,4000,-5.306620598,-5.315196991,-0.914907217,0.00000302,3435.944336,0.012663,11252
8.425,0,-6.630000114,0,1.58E-06,1803.770142,4000,-5.305986881,-5.315210342,-0.94311738,0.00000303,3435.214844,0.012644,11268
8.45,0,-6.619999886,0,1.58E-06,1803.55481,4000,-5.305353165,-5.315223694,-0.971327603,0.00000303,3434.485107,0.012625,11284
8.475,0,-6.610000134,0,1.58E-06,1803.339355,4000,-5.304719448,-5.315237045,-0.999537826,0.00000304,3433.755615,0.012606,11300
8.5,0,-6.599999905,0,1.58E-06,1803.124023,4000,-5.304086208,-5.315250397,-1.027747989,0.00000304,3433.025879,0.012587,11316
8.525,0,-6.590000153,0,1.59E-06,1802.908569,4000,-5.303452492,-5.315263271,-1.055958152,0.00000304,3432.296387,0.012568,11332
8.55,0,-6.579999924,0,1.59E-06,1802.693237,4000,-5.302818775,-5.315276623,-1.084168434,0.00000305,3431.566895,0.012549,11349
8.575,0,-6.570000172,0,1.59E-06,1802.477783,4000,-5.302185059,-5.315289974,-1.112378597,0.00000305,3430.837158,0.01253,11365
8.6,0,-6.559999943,0,1.59E-06,1802.262451,4000,-5.301551819,-5.315302849,-1.14058876,0.00000306,3430.107666,0.012511,11382
8.625,0,-6.550000191,0,1.60E-06,1802.046997,4000,-5.300918102,-5.3153162,-1.168799043,0.00000306,3429.37793,0.012492,11398
8.65,0,-6.539999962,0,1.60E-06,1801.831543,4000,-5.300284386,-5.315329552,-1.197009206,0.00000307,3428.648438,0.012473,11414
8.675,0,-6.53000021,0,1.60E-06,1801.616211,4000,-5.299650669,-5.315342426,-1.225219369,0.00000307,3427.918701,0.012454,11429
8.7,0,-6.519999981,0,1.60E-06,1801.400757,4000,-5.299017429,-5.315355778,-1.253429651,0.00000308,3427.189209,0.012435,11445
8.725,0,-6.510000229,0,1.61E-06,1801.185425,4000,-5.298383713,-5.315368652,-1.281639814,0.00000308,3426.459717,0.012416,11459
8.75,0,-6.5,0,1.61E-06,1800.969971,4000,-5.297749996,-5.315381527,-1.309849977,0.00000309,3425.72998,0.012397,11472
8.775,0,-6.489999771,0,1.61E-06,1800.631348,4000,-5.296753407,-5.315394878,-1.341921449,0.00000309,3424.684814,0.012378,11483
8.8,0,-6.480000019,0,1.61E-06,1800.292847,4000,-5.295757294,-5.315407753,-1.373992801,0.00000309,3423.639648,0.012359,11492
8.825,0,-6.46999979,0,1.62E-06,1799.954224,4000,-5.294760704,-5.315420628,-1.406064153,0.0000031,3422.594482,0.01234,11498
8.85,0,-6.460000038,0,1.62E-06,1799.615601,4000,-5.293764591,-5.315433979,-1.438135624,0.0000031,3421.549316,0.012321,11500
8.875,0,-6.449999809,0,1.62E-06,1799.276978,4000,-5.292768002,-5.315446854,-1.470206976,0.00000311,3420.503906,0.012302,11496
8.9,0,-6.440000057,0,1.62E-06,1798.938354,4000,-5.291771412,-5.315459728,-1.502278447,0.00000311,3419.45874,0.012283,11484
8.925,0,-6.429999828,0,1.63E-06,1798.599854,4000,-5.290775299,-5.315472603,-1.534349799,0.00000312,3418.413574,0.012264,11462
8.95,0,-6.440000076,0,1.63E-06,1798.26123,4000,-5.289778709,-5.315485477,-1.566421151,0.00000312,3417.368408,0.012245,11426
